h0,h1,h2,h3,h4,h5,h6,h7
0.7442439279213187,2.2388707663197414,4.420148304505593,5.401362199346672,10.482940431123204,6.884924398284305,10.444062333879787,
0.7203921236833669,2.0166330703498776,4.5021632253641,5.354217941819745,10.282869122616985,6.363576313861487,-11.619355291852205,
0.7164753655978902,1.9905109574992843,4.569624374310731,5.408303914696335,10.42302511247356,6.442650784812742,10.872948370934916,
0.721147557734946,2.0243918132012007,4.368626884514101,5.281628951233021,10.177253666511348,6.416002495035802,10.385344952533561,
0.7257202445581614,2.0466645833833583,4.1732413221663816,5.311249718523486,10.218454176302544,6.529797019538446,10.190467432554813,
0.7308076900625874,2.0923296441936863,3.895017422290899,5.016072758956214,9.8871676432852,6.641053551496474,9.506280034164607,
0.7175975816978818,1.983436679988492,4.488250597893938,5.7228728920775636,-11.201884812025762,-7.249860732557645,10.87128995258948,
0.6999662731621964,1.8731363402288783,4.289629655207349,5.350905000720857,10.336861544546432,6.515469801371355,-10.30750457419613,
0.7189101060456103,1.9884316678884395,4.720296596284617,5.737604093651072,10.973268553874346,6.736191843260595,-11.724785608147577,
0.6783535247106861,1.771043546505875,4.152492364473477,5.202865742702322,10.702902987212841,7.21103412210066,9.88552223434873,
0.6225854352798299,1.5108918545259757,4.106799139243325,4.9336251972753695,9.58862105290242,5.970266779627596,9.621312970660597,
0.6120895777292426,1.487752694911092,3.3850083830244473,4.38777578941927,8.82109296207717,6.129151123129065,-8.292407509313774,
0.5404911655498367,1.2487126745027695,3.462942052246791,3.948588574468026,7.661454251234091,4.602694364168648,8.400631265059303,
0.6781503883572026,1.7651484643403672,3.657474932373119,4.958999429795754,-9.37741262229591,-5.865515625418483,9.467334018480413,
0.746151199565063,2.288647905919151,3.475736132933361,4.422513633665355,8.37460205185809,5.570693120807088,-9.30559073447353,
0.7825977509815677,3.029077668205104,3.8340863477649636,5.623944239566622,10.407144041276222,7.428589618930744,-10.680928311455132,
0.7715237252350727,2.656010780925187,3.9165607346156155,5.417255806984504,10.184655316096196,6.964134729253764,-10.299788483181517,
0.7553069806414205,2.3455096368123978,4.687735172162572,6.218785204247809,-11.672852531037782,-7.436041803518816,12.887351940060183,
0.7770210112637939,2.9106941501690424,3.5268210683455745,5.8596799801474955,-11.200353169006057,-7.5196311224883186,-10.564232682420279,
0.6970328941136212,1.8642384267090844,4.722966087532524,5.732714515043489,11.520708665254315,-8.05703935401152,10.977672781419749,
0.5503139145696012,1.273022285276234,4.122163147587208,4.753924463857471,9.28823735944911,5.670984726827717,9.414961130070434,
0.592219032014901,1.4114468749705276,4.244974279976542,5.232352835838445,10.93141268666015,-7.28035241120951,9.973638080372703,
0.7848310039706442,2.9853352578642824,3.8676053123319662,5.827739557363603,10.689405775223063,7.336189172655732,11.277780899622782,
0.6826430314673465,1.7669765328315512,3.5979241685762635,4.195837200683083,8.099326202743013,5.108089457152507,8.854345374381351,
0.7914701128835205,3.823940063593465,3.878185064597785,6.479830311169118,11.906976163591134,-9.419918152595837,11.74224874966791,
0.7546315048737814,2.3019120361930376,3.7456052572926324,5.134950639618743,10.032926600851912,7.303691317130883,9.603359620496393,
0.7703372073874124,2.5764644351503,4.266533933830085,5.8543962442273685,11.15748910379509,7.833955159779247,-11.000901605452345,
0.7851175265508712,3.01719713221037,4.424829026933103,6.287615709898381,11.6536102362571,7.9246970813402715,-12.322087752787382,
0.775865906866653,2.7671842008974936,3.6050388002315024,5.062033823609705,9.478686473920467,6.536548065801362,-9.64433829194998,
0.7847634998228721,3.223550328048804,3.943019375900308,6.408137889051312,11.645641966912855,8.567887637165105,-11.886386508735706,
0.5560223281427411,1.2947211160800673,4.191682793616613,4.605352246563546,9.004361185365381,5.260039865153625,-10.326766742942828,
0.45686272659400917,1.0319234690775936,2.2900153740801708,2.5471532540263544,4.965946250183772,3.0648918497020574,6.474476455048204,
0.5193143906352081,1.1874868137567915,4.092821999009878,4.573723750320604,8.920095507253528,5.209506875029968,9.523273182303026,
0.5728894336885137,1.3467023383550472,4.47231127864251,5.126029208359478,9.948148114495405,5.867877485684598,10.424571206651711,
0.5940202815676913,1.4152992250127334,3.773512633652396,4.397749488590733,8.496132994032475,5.1524114110869235,-9.105306007800165,
0.6964466532372154,1.850557738333755,3.8937224130157917,5.29712498555482,-9.935981459346497,-6.285837369500586,-10.263371596406742,
0.7563855557359014,2.377604395067628,3.8239327696821843,5.434695251370291,10.62331504848231,-7.085635873519382,10.081196933609117,
0.7853665432892366,3.3012164162726716,3.8351085157791545,5.973814557988991,10.885368441998146,7.809842986565577,11.624794782709479,
0.5688423147666709,1.3361238243101066,3.314952909986676,3.83143889002886,7.410804211683442,4.530801765357039,8.180967128880583,
0.4945808363358026,1.1210768479029258,4.432263896326499,4.868944311235806,9.522773542949666,5.435531432809978,10.435262667612275,
0.7634942701189533,2.456977996917436,3.8804460681937942,5.730205507247647,-11.184726046798374,-7.217567209268302,10.546739201810283,
